,trip_id,stop_sequence,arrival_time_new,day_of_the_week,time_category,time_diff,next_stop_sequence,dist_to_next_stop
250,15357.y1002.60-145-b12-1.330.I,35,0 days 20:07:06,Saturday,Evening,41.0,36.0,396.0
251,15357.y1002.60-145-b12-1.330.I,36,0 days 20:07:47,Saturday,Evening,63.0,37.0,578.0
252,15357.y1002.60-145-b12-1.330.I,37,0 days 20:08:50,Saturday,Evening,35.0,38.0,252.0
253,15357.y1002.60-145-b12-1.330.I,38,0 days 20:09:25,Saturday,Evening,53.0,39.0,379.0
254,15357.y1002.60-145-b12-1.330.I,39,0 days 20:10:18,Saturday,Evening,21.0,40.0,239.0
255,15357.y1002.60-145-b12-1.330.I,40,0 days 20:10:39,Saturday,Evening,91.0,41.0,740.0
256,15357.y1002.60-145-b12-1.330.I,41,0 days 20:12:10,Saturday,Evening,49.0,42.0,397.0
257,15357.y1002.60-145-b12-1.330.I,42,0 days 20:12:59,Saturday,Evening,23.0,43.0,191.0
258,15357.y1002.60-145-b12-1.330.I,43,0 days 20:13:22,Saturday,Evening,45.0,44.0,373.0
259,15357.y1002.60-145-b12-1.330.I,44,0 days 20:14:07,Saturday,Evening,25.0,45.0,200.0
260,15357.y1002.60-145-b12-1.330.I,45,0 days 20:14:32,Saturday,Evening,76.0,46.0,410.0
261,15357.y1002.60-145-b12-1.330.I,46,0 days 20:15:48,Saturday,Evening,45.0,47.0,357.0
262,15357.y1002.60-145-b12-1.330.I,47,0 days 20:16:33,Saturday,Evening,82.0,48.0,649.0
263,15357.y1002.60-145-b12-1.330.I,48,0 days 20:17:55,Saturday,Evening,23.0,49.0,328.0
264,15357.y1002.60-145-b12-1.330.I,49,0 days 20:18:18,Saturday,Evening,46.0,50.0,444.0
265,15357.y1002.60-145-b12-1.330.I,50,0 days 20:19:04,Saturday,Evening,19.0,51.0,191.0
266,15357.y1002.60-145-b12-1.330.I,51,0 days 20:19:23,Saturday,Evening,39.0,52.0,374.0
267,15357.y1002.60-145-b12-1.330.I,52,0 days 20:20:02,Saturday,Evening,31.0,53.0,204.0
268,15357.y1002.60-145-b12-1.330.I,53,0 days 20:20:33,Saturday,Evening,37.0,54.0,242.0
269,15357.y1002.60-145-b12-1.330.I,54,0 days 20:21:10,Saturday,Evening,50.0,55.0,324.0
270,15357.y1002.60-145-b12-1.330.I,55,0 days 20:22:00,Saturday,Evening,43.0,56.0,283.0
271,15357.y1002.60-145-b12-1.330.I,56,0 days 20:22:43,Saturday,Evening,28.0,57.0,209.0
272,15357.y1002.60-145-b12-1.330.I,57,0 days 20:23:11,Saturday,Evening,48.0,58.0,341.0
273,15357.y1002.60-145-b12-1.330.I,58,0 days 20:23:59,Saturday,Evening,43.0,59.0,234.0
274,15357.y1002.60-145-b12-1.330.I,59,0 days 20:24:42,Saturday,Evening,35.0,60.0,194.0
275,15357.y1002.60-145-b12-1.330.I,60,0 days 20:25:17,Saturday,Evening,46.0,61.0,254.0
276,15357.y1002.60-145-b12-1.330.I,61,0 days 20:26:03,Saturday,Evening,48.0,62.0,262.0
277,15357.y1002.60-145-b12-1.330.I,62,0 days 20:26:51,Saturday,Evening,184.0,63.0,758.0
278,15357.y1002.60-145-b12-1.330.I,63,0 days 20:29:55,Saturday,Evening,122.0,64.0,542.0
279,15357.y1002.60-145-b12-1.330.I,64,0 days 20:31:57,Saturday,Evening,125.0,65.0,557.0
280,15357.y1002.60-145-b12-1.330.I,65,0 days 20:34:02,Saturday,Evening,43.0,66.0,199.0
281,15357.y1002.60-145-b12-1.330.I,66,0 days 20:34:45,Saturday,Evening,135.0,67.0,653.0
282,15357.y1002.60-145-b12-1.330.I,67,0 days 20:37:00,Saturday,Evening,130.0,68.0,666.0
283,15357.y1002.60-145-b12-1.330.I,68,0 days 20:39:10,Saturday,Evening,91.0,69.0,330.0
284,15357.y1002.60-145-b12-1.330.I,69,0 days 20:40:41,Saturday,Evening,100.0,70.0,366.0
285,15357.y1002.60-145-b12-1.330.I,70,0 days 20:42:21,Saturday,Evening,69.0,71.0,363.0
286,15357.y1002.60-145-b12-1.330.I,71,0 days 20:43:30,Saturday,Evening,296.0,74.0,1380.0
287,15357.y1002.60-145-b12-1.330.I,74,0 days 20:48:26,Saturday,Evening,0.0,74.0,0.0
288,15359.y1002.60-145-b12-1.330.I,1,0 days 22:20:00,Saturday,Night,110.0,2.0,449.0
289,15359.y1002.60-145-b12-1.330.I,2,0 days 22:21:50,Saturday,Night,27.0,3.0,249.0
290,15359.y1002.60-145-b12-1.330.I,3,0 days 22:22:17,Saturday,Night,54.0,4.0,491.0
291,15359.y1002.60-145-b12-1.330.I,4,0 days 22:23:11,Saturday,Night,51.0,5.0,421.0
292,15359.y1002.60-145-b12-1.330.I,5,0 days 22:24:02,Saturday,Night,46.0,6.0,484.0
293,15359.y1002.60-145-b12-1.330.I,6,0 days 22:24:48,Saturday,Night,50.0,7.0,321.0
294,15359.y1002.60-145-b12-1.330.I,7,0 days 22:25:38,Saturday,Night,60.0,8.0,373.0
295,15359.y1002.60-145-b12-1.330.I,8,0 days 22:26:38,Saturday,Night,55.0,9.0,409.0
296,15359.y1002.60-145-b12-1.330.I,9,0 days 22:27:33,Saturday,Night,28.0,10.0,202.0
297,15359.y1002.60-145-b12-1.330.I,10,0 days 22:28:01,Saturday,Night,21.0,11.0,150.0
298,15359.y1002.60-145-b12-1.330.I,11,0 days 22:28:22,Saturday,Night,27.0,12.0,204.0
299,15359.y1002.60-145-b12-1.330.I,12,0 days 22:28:49,Saturday,Night,40.0,13.0,292.0
300,15359.y1002.60-145-b12-1.330.I,13,0 days 22:29:29,Saturday,Night,27.0,14.0,250.0
301,15359.y1002.60-145-b12-1.330.I,14,0 days 22:29:56,Saturday,Night,53.0,15.0,373.0
302,15359.y1002.60-145-b12-1.330.I,15,0 days 22:30:49,Saturday,Night,52.0,16.0,572.0
303,15359.y1002.60-145-b12-1.330.I,16,0 days 22:31:41,Saturday,Night,35.0,17.0,426.0
304,15359.y1002.60-145-b12-1.330.I,17,0 days 22:32:16,Saturday,Night,16.0,18.0,236.0
305,15359.y1002.60-145-b12-1.330.I,18,0 days 22:32:32,Saturday,Night,14.0,19.0,220.0
306,15359.y1002.60-145-b12-1.330.I,19,0 days 22:32:46,Saturday,Night,10.0,20.0,159.0
307,15359.y1002.60-145-b12-1.330.I,20,0 days 22:32:56,Saturday,Night,39.0,21.0,335.0
308,15359.y1002.60-145-b12-1.330.I,21,0 days 22:33:35,Saturday,Night,30.0,22.0,262.0
309,15359.y1002.60-145-b12-1.330.I,22,0 days 22:34:05,Saturday,Night,59.0,23.0,564.0
310,15359.y1002.60-145-b12-1.330.I,23,0 days 22:35:04,Saturday,Night,40.0,24.0,432.0
311,15359.y1002.60-145-b12-1.330.I,24,0 days 22:35:44,Saturday,Night,57.0,25.0,615.0
312,15359.y1002.60-145-b12-1.330.I,25,0 days 22:36:41,Saturday,Night,40.0,26.0,452.0
313,15359.y1002.60-145-b12-1.330.I,26,0 days 22:37:21,Saturday,Night,26.0,27.0,318.0
314,15359.y1002.60-145-b12-1.330.I,27,0 days 22:37:47,Saturday,Night,32.0,28.0,402.0
315,15359.y1002.60-145-b12-1.330.I,28,0 days 22:38:19,Saturday,Night,39.0,29.0,549.0
316,15359.y1002.60-145-b12-1.330.I,29,0 days 22:38:58,Saturday,Night,27.0,30.0,392.0
317,15359.y1002.60-145-b12-1.330.I,30,0 days 22:39:25,Saturday,Night,40.0,31.0,466.0
318,15359.y1002.60-145-b12-1.330.I,31,0 days 22:40:05,Saturday,Night,49.0,32.0,625.0
319,15359.y1002.60-145-b12-1.330.I,32,0 days 22:40:54,Saturday,Night,70.0,33.0,874.0
320,15359.y1002.60-145-b12-1.330.I,33,0 days 22:42:04,Saturday,Night,29.0,34.0,362.0
321,15359.y1002.60-145-b12-1.330.I,34,0 days 22:42:33,Saturday,Night,27.0,35.0,265.0
322,15359.y1002.60-145-b12-1.330.I,35,0 days 22:43:00,Saturday,Night,33.0,36.0,396.0
323,15359.y1002.60-145-b12-1.330.I,36,0 days 22:43:33,Saturday,Night,50.0,37.0,578.0
324,15359.y1002.60-145-b12-1.330.I,37,0 days 22:44:23,Saturday,Night,26.0,38.0,252.0
325,15359.y1002.60-145-b12-1.330.I,38,0 days 22:44:49,Saturday,Night,39.0,39.0,379.0
326,15359.y1002.60-145-b12-1.330.I,39,0 days 22:45:28,Saturday,Night,16.0,40.0,239.0
327,15359.y1002.60-145-b12-1.330.I,40,0 days 22:45:44,Saturday,Night,78.0,41.0,740.0
328,15359.y1002.60-145-b12-1.330.I,41,0 days 22:47:02,Saturday,Night,42.0,42.0,397.0
329,15359.y1002.60-145-b12-1.330.I,42,0 days 22:47:44,Saturday,Night,20.0,43.0,191.0
330,15359.y1002.60-145-b12-1.330.I,43,0 days 22:48:04,Saturday,Night,38.0,44.0,373.0
331,15359.y1002.60-145-b12-1.330.I,44,0 days 22:48:42,Saturday,Night,16.0,45.0,200.0
332,15359.y1002.60-145-b12-1.330.I,45,0 days 22:48:58,Saturday,Night,39.0,46.0,410.0
333,15359.y1002.60-145-b12-1.330.I,46,0 days 22:49:37,Saturday,Night,32.0,47.0,357.0
334,15359.y1002.60-145-b12-1.330.I,47,0 days 22:50:09,Saturday,Night,58.0,48.0,649.0
335,15359.y1002.60-145-b12-1.330.I,48,0 days 22:51:07,Saturday,Night,20.0,49.0,328.0
336,15359.y1002.60-145-b12-1.330.I,49,0 days 22:51:27,Saturday,Night,39.0,50.0,444.0
337,15359.y1002.60-145-b12-1.330.I,50,0 days 22:52:06,Saturday,Night,16.0,51.0,191.0
338,15359.y1002.60-145-b12-1.330.I,51,0 days 22:52:22,Saturday,Night,32.0,52.0,374.0
339,15359.y1002.60-145-b12-1.330.I,52,0 days 22:52:54,Saturday,Night,24.0,53.0,204.0
340,15359.y1002.60-145-b12-1.330.I,53,0 days 22:53:18,Saturday,Night,29.0,54.0,242.0
341,15359.y1002.60-145-b12-1.330.I,54,0 days 22:53:47,Saturday,Night,40.0,55.0,324.0
342,15359.y1002.60-145-b12-1.330.I,55,0 days 22:54:27,Saturday,Night,33.0,56.0,283.0
343,15359.y1002.60-145-b12-1.330.I,56,0 days 22:55:00,Saturday,Night,25.0,57.0,209.0
344,15359.y1002.60-145-b12-1.330.I,57,0 days 22:55:25,Saturday,Night,41.0,58.0,341.0
345,15359.y1002.60-145-b12-1.330.I,58,0 days 22:56:06,Saturday,Night,30.0,59.0,234.0
346,15359.y1002.60-145-b12-1.330.I,59,0 days 22:56:36,Saturday,Night,25.0,60.0,194.0
347,15359.y1002.60-145-b12-1.330.I,60,0 days 22:57:01,Saturday,Night,33.0,61.0,254.0
348,15359.y1002.60-145-b12-1.330.I,61,0 days 22:57:34,Saturday,Night,34.0,62.0,262.0
349,15359.y1002.60-145-b12-1.330.I,62,0 days 22:58:08,Saturday,Night,126.0,63.0,758.0
350,15359.y1002.60-145-b12-1.330.I,63,0 days 23:00:14,Saturday,Night,116.0,64.0,542.0
351,15359.y1002.60-145-b12-1.330.I,64,0 days 23:02:10,Saturday,Night,119.0,65.0,557.0
352,15359.y1002.60-145-b12-1.330.I,65,0 days 23:04:09,Saturday,Night,41.0,66.0,199.0
353,15359.y1002.60-145-b12-1.330.I,66,0 days 23:04:50,Saturday,Night,129.0,67.0,653.0
354,15359.y1002.60-145-b12-1.330.I,67,0 days 23:06:59,Saturday,Night,114.0,68.0,666.0
355,15359.y1002.60-145-b12-1.330.I,68,0 days 23:08:53,Saturday,Night,77.0,69.0,330.0
356,15359.y1002.60-145-b12-1.330.I,69,0 days 23:10:10,Saturday,Night,85.0,70.0,366.0
357,15359.y1002.60-145-b12-1.330.I,70,0 days 23:11:35,Saturday,Night,69.0,71.0,363.0
358,15359.y1002.60-145-b12-1.330.I,71,0 days 23:12:44,Saturday,Night,296.0,74.0,1380.0
359,15359.y1002.60-145-b12-1.330.I,74,0 days 23:17:40,Saturday,Night,0.0,74.0,0.0
360,15360.y1002.60-145-b12-1.330.I,1,0 days 09:20:00,Saturday,Morning,124.0,2.0,449.0
361,15360.y1002.60-145-b12-1.330.I,2,0 days 09:22:04,Saturday,Morning,30.0,3.0,249.0
362,15360.y1002.60-145-b12-1.330.I,3,0 days 09:22:34,Saturday,Morning,61.0,4.0,491.0
363,15360.y1002.60-145-b12-1.330.I,4,0 days 09:23:35,Saturday,Morning,52.0,5.0,421.0
364,15360.y1002.60-145-b12-1.330.I,5,0 days 09:24:27,Saturday,Morning,59.0,6.0,484.0
365,15360.y1002.60-145-b12-1.330.I,6,0 days 09:25:26,Saturday,Morning,65.0,7.0,321.0
366,15360.y1002.60-145-b12-1.330.I,7,0 days 09:26:31,Saturday,Morning,78.0,8.0,373.0
367,15360.y1002.60-145-b12-1.330.I,8,0 days 09:27:49,Saturday,Morning,74.0,9.0,409.0
368,15360.y1002.60-145-b12-1.330.I,9,0 days 09:29:03,Saturday,Morning,37.0,10.0,202.0
369,15360.y1002.60-145-b12-1.330.I,10,0 days 09:29:40,Saturday,Morning,28.0,11.0,150.0
370,15360.y1002.60-145-b12-1.330.I,11,0 days 09:30:08,Saturday,Morning,37.0,12.0,204.0
371,15360.y1002.60-145-b12-1.330.I,12,0 days 09:30:45,Saturday,Morning,55.0,13.0,292.0
372,15360.y1002.60-145-b12-1.330.I,13,0 days 09:31:40,Saturday,Morning,34.0,14.0,250.0
373,15360.y1002.60-145-b12-1.330.I,14,0 days 09:32:14,Saturday,Morning,58.0,15.0,373.0
374,15360.y1002.60-145-b12-1.330.I,15,0 days 09:33:12,Saturday,Morning,57.0,16.0,572.0
375,15360.y1002.60-145-b12-1.330.I,16,0 days 09:34:09,Saturday,Morning,43.0,17.0,426.0
376,15360.y1002.60-145-b12-1.330.I,17,0 days 09:34:52,Saturday,Morning,19.0,18.0,236.0
377,15360.y1002.60-145-b12-1.330.I,18,0 days 09:35:11,Saturday,Morning,17.0,19.0,220.0
378,15360.y1002.60-145-b12-1.330.I,19,0 days 09:35:28,Saturday,Morning,12.0,20.0,159.0
379,15360.y1002.60-145-b12-1.330.I,20,0 days 09:35:40,Saturday,Morning,50.0,21.0,335.0
380,15360.y1002.60-145-b12-1.330.I,21,0 days 09:36:30,Saturday,Morning,38.0,22.0,262.0
381,15360.y1002.60-145-b12-1.330.I,22,0 days 09:37:08,Saturday,Morning,89.0,23.0,564.0
382,15360.y1002.60-145-b12-1.330.I,23,0 days 09:38:37,Saturday,Morning,51.0,24.0,432.0
383,15360.y1002.60-145-b12-1.330.I,24,0 days 09:39:28,Saturday,Morning,74.0,25.0,615.0
384,15360.y1002.60-145-b12-1.330.I,25,0 days 09:40:42,Saturday,Morning,57.0,26.0,452.0
385,15360.y1002.60-145-b12-1.330.I,26,0 days 09:41:39,Saturday,Morning,38.0,27.0,318.0
386,15360.y1002.60-145-b12-1.330.I,27,0 days 09:42:17,Saturday,Morning,47.0,28.0,402.0
387,15360.y1002.60-145-b12-1.330.I,28,0 days 09:43:04,Saturday,Morning,51.0,29.0,549.0
388,15360.y1002.60-145-b12-1.330.I,29,0 days 09:43:55,Saturday,Morning,35.0,30.0,392.0
389,15360.y1002.60-145-b12-1.330.I,30,0 days 09:44:30,Saturday,Morning,63.0,31.0,466.0
390,15360.y1002.60-145-b12-1.330.I,31,0 days 09:45:33,Saturday,Morning,85.0,32.0,625.0
391,15360.y1002.60-145-b12-1.330.I,32,0 days 09:46:58,Saturday,Morning,73.0,33.0,874.0
392,15360.y1002.60-145-b12-1.330.I,33,0 days 09:48:11,Saturday,Morning,31.0,34.0,362.0
393,15360.y1002.60-145-b12-1.330.I,34,0 days 09:48:42,Saturday,Morning,47.0,35.0,265.0
394,15360.y1002.60-145-b12-1.330.I,35,0 days 09:49:29,Saturday,Morning,44.0,36.0,396.0
395,15360.y1002.60-145-b12-1.330.I,36,0 days 09:50:13,Saturday,Morning,66.0,37.0,578.0
396,15360.y1002.60-145-b12-1.330.I,37,0 days 09:51:19,Saturday,Morning,35.0,38.0,252.0
397,15360.y1002.60-145-b12-1.330.I,38,0 days 09:51:54,Saturday,Morning,54.0,39.0,379.0
398,15360.y1002.60-145-b12-1.330.I,39,0 days 09:52:48,Saturday,Morning,21.0,40.0,239.0
399,15360.y1002.60-145-b12-1.330.I,40,0 days 09:53:09,Saturday,Morning,96.0,41.0,740.0
400,15360.y1002.60-145-b12-1.330.I,41,0 days 09:54:45,Saturday,Morning,52.0,42.0,397.0
401,15360.y1002.60-145-b12-1.330.I,42,0 days 09:55:37,Saturday,Morning,24.0,43.0,191.0
402,15360.y1002.60-145-b12-1.330.I,43,0 days 09:56:01,Saturday,Morning,66.0,44.0,373.0
403,15360.y1002.60-145-b12-1.330.I,44,0 days 09:57:07,Saturday,Morning,25.0,45.0,200.0
404,15360.y1002.60-145-b12-1.330.I,45,0 days 09:57:32,Saturday,Morning,60.0,46.0,410.0
405,15360.y1002.60-145-b12-1.330.I,46,0 days 09:58:32,Saturday,Morning,47.0,47.0,357.0
406,15360.y1002.60-145-b12-1.330.I,47,0 days 09:59:19,Saturday,Morning,88.0,48.0,649.0
407,15360.y1002.60-145-b12-1.330.I,48,0 days 10:00:47,Saturday,Morning,27.0,49.0,328.0
408,15360.y1002.60-145-b12-1.330.I,49,0 days 10:01:14,Saturday,Morning,70.0,50.0,444.0
409,15360.y1002.60-145-b12-1.330.I,50,0 days 10:02:24,Saturday,Morning,28.0,51.0,191.0
410,15360.y1002.60-145-b12-1.330.I,51,0 days 10:02:52,Saturday,Morning,58.0,52.0,374.0
411,15360.y1002.60-145-b12-1.330.I,52,0 days 10:03:50,Saturday,Morning,30.0,53.0,204.0
412,15360.y1002.60-145-b12-1.330.I,53,0 days 10:04:20,Saturday,Morning,35.0,54.0,242.0
413,15360.y1002.60-145-b12-1.330.I,54,0 days 10:04:55,Saturday,Morning,48.0,55.0,324.0
414,15360.y1002.60-145-b12-1.330.I,55,0 days 10:05:43,Saturday,Morning,51.0,56.0,283.0
415,15360.y1002.60-145-b12-1.330.I,56,0 days 10:06:34,Saturday,Morning,32.0,57.0,209.0
416,15360.y1002.60-145-b12-1.330.I,57,0 days 10:07:06,Saturday,Morning,54.0,58.0,341.0
417,15360.y1002.60-145-b12-1.330.I,58,0 days 10:08:00,Saturday,Morning,45.0,59.0,234.0
418,15360.y1002.60-145-b12-1.330.I,59,0 days 10:08:45,Saturday,Morning,37.0,60.0,194.0
419,15360.y1002.60-145-b12-1.330.I,60,0 days 10:09:22,Saturday,Morning,49.0,61.0,254.0
420,15360.y1002.60-145-b12-1.330.I,61,0 days 10:10:11,Saturday,Morning,50.0,62.0,262.0
421,15360.y1002.60-145-b12-1.330.I,62,0 days 10:11:01,Saturday,Morning,151.0,63.0,758.0
422,15360.y1002.60-145-b12-1.330.I,63,0 days 10:13:32,Saturday,Morning,131.0,64.0,542.0
423,15360.y1002.60-145-b12-1.330.I,64,0 days 10:15:43,Saturday,Morning,134.0,65.0,557.0
424,15360.y1002.60-145-b12-1.330.I,65,0 days 10:17:57,Saturday,Morning,46.0,66.0,199.0
425,15360.y1002.60-145-b12-1.330.I,66,0 days 10:18:43,Saturday,Morning,145.0,67.0,653.0
426,15360.y1002.60-145-b12-1.330.I,67,0 days 10:21:08,Saturday,Morning,123.0,68.0,666.0
427,15360.y1002.60-145-b12-1.330.I,68,0 days 10:23:11,Saturday,Morning,105.0,69.0,330.0
428,15360.y1002.60-145-b12-1.330.I,69,0 days 10:24:56,Saturday,Morning,116.0,70.0,366.0
429,15360.y1002.60-145-b12-1.330.I,70,0 days 10:26:52,Saturday,Morning,31.0,71.0,363.0
430,15360.y1002.60-145-b12-1.330.I,71,0 days 10:27:23,Saturday,Morning,133.0,74.0,1380.0
431,15360.y1002.60-145-b12-1.330.I,74,0 days 10:29:36,Saturday,Morning,0.0,74.0,0.0
432,15362.y1002.60-145-b12-1.330.I,1,0 days 12:20:00,Saturday,Afternoon,138.0,2.0,449.0
433,15362.y1002.60-145-b12-1.330.I,2,0 days 12:22:18,Saturday,Afternoon,34.0,3.0,249.0
434,15362.y1002.60-145-b12-1.330.I,3,0 days 12:22:52,Saturday,Afternoon,67.0,4.0,491.0
435,15362.y1002.60-145-b12-1.330.I,4,0 days 12:23:59,Saturday,Afternoon,58.0,5.0,421.0
436,15362.y1002.60-145-b12-1.330.I,5,0 days 12:24:57,Saturday,Afternoon,57.0,6.0,484.0
437,15362.y1002.60-145-b12-1.330.I,6,0 days 12:25:54,Saturday,Afternoon,60.0,7.0,321.0
438,15362.y1002.60-145-b12-1.330.I,7,0 days 12:26:54,Saturday,Afternoon,72.0,8.0,373.0
439,15362.y1002.60-145-b12-1.330.I,8,0 days 12:28:06,Saturday,Afternoon,91.0,9.0,409.0
440,15362.y1002.60-145-b12-1.330.I,9,0 days 12:29:37,Saturday,Afternoon,46.0,10.0,202.0
441,15362.y1002.60-145-b12-1.330.I,10,0 days 12:30:23,Saturday,Afternoon,34.0,11.0,150.0
442,15362.y1002.60-145-b12-1.330.I,11,0 days 12:30:57,Saturday,Afternoon,45.0,12.0,204.0
443,15362.y1002.60-145-b12-1.330.I,12,0 days 12:31:42,Saturday,Afternoon,67.0,13.0,292.0
444,15362.y1002.60-145-b12-1.330.I,13,0 days 12:32:49,Saturday,Afternoon,45.0,14.0,250.0
445,15362.y1002.60-145-b12-1.330.I,14,0 days 12:33:34,Saturday,Afternoon,91.0,15.0,373.0
446,15362.y1002.60-145-b12-1.330.I,15,0 days 12:35:05,Saturday,Afternoon,52.0,16.0,572.0
447,15362.y1002.60-145-b12-1.330.I,16,0 days 12:35:57,Saturday,Afternoon,37.0,17.0,426.0
448,15362.y1002.60-145-b12-1.330.I,17,0 days 12:36:34,Saturday,Afternoon,16.0,18.0,236.0
449,15362.y1002.60-145-b12-1.330.I,18,0 days 12:36:50,Saturday,Afternoon,15.0,19.0,220.0
450,15362.y1002.60-145-b12-1.330.I,19,0 days 12:37:05,Saturday,Afternoon,11.0,20.0,159.0
451,15362.y1002.60-145-b12-1.330.I,20,0 days 12:37:16,Saturday,Afternoon,50.0,21.0,335.0
452,15362.y1002.60-145-b12-1.330.I,21,0 days 12:38:06,Saturday,Afternoon,39.0,22.0,262.0
453,15362.y1002.60-145-b12-1.330.I,22,0 days 12:38:45,Saturday,Afternoon,76.0,23.0,564.0
454,15362.y1002.60-145-b12-1.330.I,23,0 days 12:40:01,Saturday,Afternoon,48.0,24.0,432.0
455,15362.y1002.60-145-b12-1.330.I,24,0 days 12:40:49,Saturday,Afternoon,69.0,25.0,615.0
456,15362.y1002.60-145-b12-1.330.I,25,0 days 12:41:58,Saturday,Afternoon,54.0,26.0,452.0
457,15362.y1002.60-145-b12-1.330.I,26,0 days 12:42:52,Saturday,Afternoon,36.0,27.0,318.0
458,15362.y1002.60-145-b12-1.330.I,27,0 days 12:43:28,Saturday,Afternoon,44.0,28.0,402.0
459,15362.y1002.60-145-b12-1.330.I,28,0 days 12:44:12,Saturday,Afternoon,53.0,29.0,549.0
460,15362.y1002.60-145-b12-1.330.I,29,0 days 12:45:05,Saturday,Afternoon,37.0,30.0,392.0
461,15362.y1002.60-145-b12-1.330.I,30,0 days 12:45:42,Saturday,Afternoon,71.0,31.0,466.0
462,15362.y1002.60-145-b12-1.330.I,31,0 days 12:46:53,Saturday,Afternoon,72.0,32.0,625.0
463,15362.y1002.60-145-b12-1.330.I,32,0 days 12:48:05,Saturday,Afternoon,94.0,33.0,874.0
464,15362.y1002.60-145-b12-1.330.I,33,0 days 12:49:39,Saturday,Afternoon,39.0,34.0,362.0
465,15362.y1002.60-145-b12-1.330.I,34,0 days 12:50:18,Saturday,Afternoon,58.0,35.0,265.0
466,15362.y1002.60-145-b12-1.330.I,35,0 days 12:51:16,Saturday,Afternoon,45.0,36.0,396.0
467,15362.y1002.60-145-b12-1.330.I,36,0 days 12:52:01,Saturday,Afternoon,68.0,37.0,578.0
468,15362.y1002.60-145-b12-1.330.I,37,0 days 12:53:09,Saturday,Afternoon,42.0,38.0,252.0
469,15362.y1002.60-145-b12-1.330.I,38,0 days 12:53:51,Saturday,Afternoon,64.0,39.0,379.0
470,15362.y1002.60-145-b12-1.330.I,39,0 days 12:54:55,Saturday,Afternoon,33.0,40.0,239.0
471,15362.y1002.60-145-b12-1.330.I,40,0 days 12:55:28,Saturday,Afternoon,108.0,41.0,740.0
472,15362.y1002.60-145-b12-1.330.I,41,0 days 12:57:16,Saturday,Afternoon,58.0,42.0,397.0
473,15362.y1002.60-145-b12-1.330.I,42,0 days 12:58:14,Saturday,Afternoon,27.0,43.0,191.0
474,15362.y1002.60-145-b12-1.330.I,43,0 days 12:58:41,Saturday,Afternoon,56.0,44.0,373.0
475,15362.y1002.60-145-b12-1.330.I,44,0 days 12:59:37,Saturday,Afternoon,34.0,45.0,200.0
476,15362.y1002.60-145-b12-1.330.I,45,0 days 13:00:11,Saturday,Afternoon,72.0,46.0,410.0
477,15362.y1002.60-145-b12-1.330.I,46,0 days 13:01:23,Saturday,Afternoon,51.0,47.0,357.0
478,15362.y1002.60-145-b12-1.330.I,47,0 days 13:02:14,Saturday,Afternoon,95.0,48.0,649.0
479,15362.y1002.60-145-b12-1.330.I,48,0 days 13:03:49,Saturday,Afternoon,23.0,49.0,328.0
480,15362.y1002.60-145-b12-1.330.I,49,0 days 13:04:12,Saturday,Afternoon,60.0,50.0,444.0
481,15362.y1002.60-145-b12-1.330.I,50,0 days 13:05:12,Saturday,Afternoon,25.0,51.0,191.0
482,15362.y1002.60-145-b12-1.330.I,51,0 days 13:05:37,Saturday,Afternoon,50.0,52.0,374.0
483,15362.y1002.60-145-b12-1.330.I,52,0 days 13:06:27,Saturday,Afternoon,40.0,53.0,204.0
484,15362.y1002.60-145-b12-1.330.I,53,0 days 13:07:07,Saturday,Afternoon,47.0,54.0,242.0
485,15362.y1002.60-145-b12-1.330.I,54,0 days 13:07:54,Saturday,Afternoon,63.0,55.0,324.0
486,15362.y1002.60-145-b12-1.330.I,55,0 days 13:08:57,Saturday,Afternoon,86.0,56.0,283.0
487,15362.y1002.60-145-b12-1.330.I,56,0 days 13:10:23,Saturday,Afternoon,41.0,57.0,209.0
488,15362.y1002.60-145-b12-1.330.I,57,0 days 13:11:04,Saturday,Afternoon,69.0,58.0,341.0
489,15362.y1002.60-145-b12-1.330.I,58,0 days 13:12:13,Saturday,Afternoon,51.0,59.0,234.0
490,15362.y1002.60-145-b12-1.330.I,59,0 days 13:13:04,Saturday,Afternoon,42.0,60.0,194.0
491,15362.y1002.60-145-b12-1.330.I,60,0 days 13:13:46,Saturday,Afternoon,56.0,61.0,254.0
492,15362.y1002.60-145-b12-1.330.I,61,0 days 13:14:42,Saturday,Afternoon,58.0,62.0,262.0
493,15362.y1002.60-145-b12-1.330.I,62,0 days 13:15:40,Saturday,Afternoon,182.0,63.0,758.0
494,15362.y1002.60-145-b12-1.330.I,63,0 days 13:18:42,Saturday,Afternoon,142.0,64.0,542.0
495,15362.y1002.60-145-b12-1.330.I,64,0 days 13:21:04,Saturday,Afternoon,146.0,65.0,557.0
496,15362.y1002.60-145-b12-1.330.I,65,0 days 13:23:30,Saturday,Afternoon,50.0,66.0,199.0
497,15362.y1002.60-145-b12-1.330.I,66,0 days 13:24:20,Saturday,Afternoon,157.0,67.0,653.0
498,15362.y1002.60-145-b12-1.330.I,67,0 days 13:26:57,Saturday,Afternoon,128.0,68.0,666.0
499,15362.y1002.60-145-b12-1.330.I,68,0 days 13:29:05,Saturday,Afternoon,91.0,69.0,330.0
500,15362.y1002.60-145-b12-1.330.I,69,0 days 13:30:36,Saturday,Afternoon,101.0,70.0,366.0
501,15362.y1002.60-145-b12-1.330.I,70,0 days 13:32:17,Saturday,Afternoon,69.0,71.0,363.0
